INCIDENT_ID,FIRST_OCCURENCE_DATE,LAST_OCCURENCE_DATE,REPORTDATE,INCIDENT_ADDRESS,GEO_X,GEO_Y,DISTRICT_ID,PRECINCT_ID,OFFENSE_CODE,OFFENSE_TYPE_ID,OFFENSE_CATEGORY_ID,MJ_RELATION_TYPE,NEIGHBORHOOD_ID
2012603411,31-Dec-12,31-Dec-12,31-Dec-12,970 S ONEIDA ST,3166714,1679991,3,322,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",washington-virginia-vale
2012147881,11-Apr-12,11-Apr-12,11-Apr-12,1640 E EVANS AVE,3149785,1672387,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",university
2012147912,11-Apr-12,11-Apr-12,11-Apr-12,852 N BROADWAY ST,3144226,1691218,6,623,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",capitol-hill
2012484724,18-Oct-12,18-Oct-12,18-Oct-12,777 N CANOSA CT,3134946,1690779,1,122,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",sun-valley
2012560318,03-Dec-12,03-Dec-12,03-Dec-12,3182 W 8TH AVE,3132665,1690788,1,122,2204,BURGLARY - RESIDENCE NO FORCE,Burglary,"NON-INDUSTRY",villa-park
2012217786,22-May-12,,23-May-12,N GRAPE ST / E 36TH AVE,3161747,1704924,2,221,2404,THEFT - OF MOTOR VEHICLE,Auto Theft,"INDUSTRY",northeast-park-hill
2012379213,19-Aug-12,19-Aug-12,19-Aug-12,2490 W 2ND AVE,3135771,1686947,4,411,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",valverde
2012476051,13-Oct-12,13-Oct-12,13-Oct-12,3995 E 50TH AVE,3156921,1712528,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
2012494156,18-Sep-12,18-Sep-12,23-Oct-12,18TH ST / LARIMER ST,3141987,1698858,6,612,2404,THEFT - OF MOTOR VEHICLE,Auto Theft,"NON-INDUSTRY",union-station
2012451039,28-Sep-12,28-Sep-12,28-Sep-12,9206 E HAMPDEN AVE,3174408,1662984,3,323,2203,BURG/AUTO THEFT-BUSN W/ FORCE,Burglary,"INDUSTRY",hampden-south
2012320730,18-Jul-12,18-Jul-12,18-Jul-12,2777 S COLORADO BLVD,3157354,1667895,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",wellshire
2012368470,13-Aug-12,13-Aug-12,13-Aug-12,1172 W VIRGINIA AVE,3140410,1682901,4,412,2308,THEFT - FROM BLDG,Larceny,"INDUSTRY",athmar-park
2012391274,25-Aug-12,,25-Aug-12,1200 BLOCK S LOWELL BLVD,3131049,1678005,4,421,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",mar-lee
2012551306,27-Nov-12,28-Nov-12,28-Nov-12,4025 N ELATI ST,3142281,1706594,1,112,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",globeville
2012504168,26-Oct-12,29-Oct-12,29-Oct-12,3225 E 42ND AVE,3154943,1707779,2,212,2404,THEFT - OF MOTOR VEHICLE,Auto Theft,"INDUSTRY",elyria-swansea
201255351,10-Feb-12,10-Feb-12,10-Feb-12,1375 E 17TH AVE,3149075,1696133,6,622,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",city-park-west
201279168,26-Feb-12,26-Feb-12,26-Feb-12,2042 S NAVAJO ST,3139744,1672782,4,422,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",college-view-south-platte
2012233813,01-Jun-12,01-Jun-12,01-Jun-12,5231 N MONROE ST,3155803,1714030,2,212,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",elyria-swansea
2012485031,18-Oct-12,18-Oct-12,18-Oct-12,20723 E 43RD AVE,3211444,1708214,5,513,2204,BURGLARY - RESIDENCE NO FORCE,Burglary,"NON-INDUSTRY",gateway-green-valley-ranch
201239342,27-Jan-12,,29-Jan-12,1538 WAZEE ST,3140492,1698688,6,612,2399,THEFT - OTHER,Larceny,"INDUSTRY",union-station
2013204664,08-May-13,,08-May-13,7135 LEETSDALE DR,3167045,1680316,3,321,2399,THEFT - OTHER,Larceny,"NON-INDUSTRY",washington-virginia-vale
2013172322,16-Apr-13,16-Apr-13,18-Apr-13,1920 S CHEROKEE ST,3143325,1673588,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland
2012388059,24-Aug-12,24-Aug-12,24-Aug-12,4238 N YORK ST,3151970,1707893,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
2012104962,14-Mar-12,,14-Mar-12,E COLFAX AVE / N BROADWAY ST,3144156,1694853,6,621,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",civic-center
2014271247,28-May-14,28-May-14,28-May-14,3900 E 48TH AVE,3156932,1710798,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
2012272864,21-Jun-12,22-Jun-12,22-Jun-12,803 S JASON ST,3140771,1681017,4,412,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",athmar-park
2012274461,22-Jun-12,23-Jun-12,23-Jun-12,5885 E EVANS AVE,3163373,1672717,3,322,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",virginia-village
2014487483,14-Sep-14,14-Sep-14,14-Sep-14,1600 LITTLE RAVEN ST,3139281,1700197,6,612,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",union-station
2014523890,03-Oct-14,03-Oct-14,03-Oct-14,4550 N JACKSON ST,3156725,1709225,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
2014327458,26-Jun-14,26-Jun-14,26-Jun-14,1005 N FEDERAL BLVD,3133440,1692262,1,122,2399,THEFT - OTHER,Larceny,"INDUSTRY",villa-park
201318891,12-Jan-13,12-Jan-13,12-Jan-13,9700 E ILIFF AVE,3176311,1670689,3,323,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",hampden
2013179727,22-Apr-13,23-Apr-13,23-Apr-13,3615 DELGANY ST,3146589,1706635,2,211,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",five-points
2013179744,23-Apr-13,23-Apr-13,23-Apr-13,1755 S BROADWAY ST,3144171,1674691,3,313,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",overland
2012378437,18-Aug-12,18-Aug-12,19-Aug-12,5403 N BILLINGS ST,3189349,1714135,5,512,2204,BURGLARY - RESIDENCE NO FORCE,Burglary,"NON-INDUSTRY",montbello
201433588,19-Jan-14,19-Jan-14,20-Jan-14,4573 N PECOS ST,3138586,1709180,1,111,2205,BURGLARY - BUSINESS NO FORCE,Burglary,"INDUSTRY",sunnyside
2014144390,20-Mar-14,,21-Mar-14,5194 N WASHINGTON ST,3146706,1713375,1,112,2399,THEFT - OTHER,Larceny,"INDUSTRY",globeville
2014234452,08-May-14,08-May-14,08-May-14,4724 N EUGENE WAY,3192108,1709620,5,512,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",montbello
2014567448,24-Oct-14,25-Oct-14,25-Oct-14,4105 N JASON ST,3140597,1706917,1,112,2205,BURGLARY - BUSINESS NO FORCE,Burglary,"INDUSTRY",sunnyside
2014563037,23-Oct-14,23-Oct-14,23-Oct-14,7289 E HAMPDEN AVE,3167907,1663479,3,323,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",hampden
2014162783,31-Mar-14,31-Mar-14,31-Mar-14,2000 S COLORADO BLVD,3158574,1673092,3,313,2305,THEFT - ITEMS FROM VEHICLE,Theft from Motor Vehicle,"NON-INDUSTRY",university-hills
2014149570,19-Mar-14,19-Mar-14,24-Mar-14,4012 W 38TH AVE,3129427,1705450,1,113,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",west-highland
201260509,14-Feb-12,14-Feb-12,14-Feb-12,2990 S BELLAIRE ST,3158332,1667158,3,313,1316,THREATS TO INJURE,All Other Crimes,"INDUSTRY",university-hills
2013282971,22-Jun-13,,22-Jun-13,5926 E COLFAX AVE,3163489,1694951,2,222,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",montclair
2013282971,22-Jun-13,,22-Jun-13,5926 E COLFAX AVE,3163489,1694951,2,222,2206,BURGLARY - POSS. OF TOOLS,All Other Crimes,"INDUSTRY",montclair
2014501772,21-Sep-14,22-Sep-14,22-Sep-14,900 N VALLEJO ST,3137052,1691598,1,123,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",lincoln-park
2014352103,07-Jul-14,08-Jul-14,08-Jul-14,1233 W ALAMEDA AVE,3140030,1684375,4,411,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",valverde
2014162964,31-Mar-14,31-Mar-14,31-Mar-14,3509 N MONACO ST,3164947,1704417,2,221,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",northeast-park-hill
2014559639,20-Oct-14,21-Oct-14,21-Oct-14,3932 N ADAMS ST,3155048,1706464,2,212,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",clayton
2014645529,05-Dec-14,05-Dec-14,05-Dec-14,3888 E MEXICO AVE,3157004,1674967,3,312,2303,THEFT - SHOPLIFT,Larceny,"INDUSTRY",cory-merrill
2014645602,05-Dec-14,05-Dec-14,05-Dec-14,1411 N STUART ST,3128480,1694328,1,122,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",west-colfax
2014453649,28-Aug-14,28-Aug-14,28-Aug-14,2811 WELTON ST,3147120,1700736,2,211,2204,BURGLARY - RESIDENCE NO FORCE,Burglary,"NON-INDUSTRY",five-points
2014466416,03-Sep-14,03-Sep-14,03-Sep-14,1625 S QUIETO CT,3138363,1675554,4,422,2404,THEFT - OF MOTOR VEHICLE,Auto Theft,"NON-INDUSTRY",ruby-hill
2014234116,08-May-14,,08-May-14,910 16TH ST,3142198,1697236,6,611,2399,THEFT - OTHER,Larceny,"NON-INDUSTRY",cbd
2014454249,28-Aug-14,,28-Aug-14,5194 N WASHINGTON ST,3146706,1713375,1,112,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",globeville
2014190755,16-Apr-14,16-Apr-14,16-Apr-14,1450 S SANTA FE DR,3143006,1676751,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland
2014400923,01-Aug-14,01-Aug-14,01-Aug-14,777 N UMATILLA ST,3137179,1690589,1,123,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",lincoln-park
2015165794,25-Mar-15,25-Mar-15,26-Mar-15,734 N SHERIDAN BLVD,3125934,1690577,1,122,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",villa-park
2015111534,26-Feb-15,27-Feb-15,27-Feb-15,777 N UMATILLA ST,3137179,1690589,1,123,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",lincoln-park
2014443683,22-Aug-14,23-Aug-14,23-Aug-14,1325 S INCA ST,3141196,1677519,4,422,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",ruby-hill
2014279145,30-May-14,01-Jun-14,01-Jun-14,1131 W CUSTER PL,3140612,1682762,4,412,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",athmar-park
201437588,28-Aug-13,30-Dec-13,22-Jan-14,4095 N JACKSON ST,3156492,1707155,2,212,2699,DRUG - FRAUD TO OBTAIN,All Other Crimes,"INDUSTRY",elyria-swansea
2014456212,29-Aug-14,,29-Aug-14,2020 S BROADWAY ST,3144349,1672869,3,313,2303,THEFT - SHOPLIFT,Larceny,"INDUSTRY",platt-park
2014190360,15-Apr-14,,16-Apr-14,5110 W COLFAX AVE,3125850,1694777,1,122,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",west-colfax
201427815,17-Jan-14,17-Jan-14,17-Jan-14,2057 S BROADWAY ST,3144170,1672737,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland
2014476954,09-Sep-14,,09-Sep-14,5155 E 46TH AVE,3160637,1709787,2,221,2589,FORGERY - OTHER,All Other Crimes,"INDUSTRY",northeast-park-hill
2014323156,24-Jun-14,24-Jun-14,24-Jun-14,3801 N JASON ST,3140598,1705540,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",sunnyside
2014214477,28-Apr-14,,28-Apr-14,4125 N ELATI ST,3142294,1706924,1,112,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",globeville
20143809,03-Jan-14,03-Jan-14,03-Jan-14,4980 N JACKSON ST,3156644,1712023,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
2014519561,01-Oct-14,01-Oct-14,01-Oct-14,1015 W EVANS AVE,3140803,1672548,4,422,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",college-view-south-platte
2015203620,13-Apr-15,13-Apr-15,14-Apr-15,3937 N MARIPOSA ST,3139604,1706193,1,112,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",sunnyside
2014515184,24-Sep-14,24-Sep-14,28-Sep-14,4460 N JULIAN ST,3131782,1708530,1,111,2399,THEFT - OTHER,Larceny,"NON-INDUSTRY",berkeley
2014498488,19-Sep-14,20-Sep-14,20-Sep-14,2424 E 43RD AVE,3152489,1708074,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
201454699,01-Feb-14,01-Feb-14,01-Feb-14,5885 E EVANS AVE,3163373,1672717,3,322,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",virginia-village
2014325855,25-Jun-14,,25-Jun-14,12365 E ALBROOK DR,3184321,1710705,5,512,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",montbello
2014514047,28-Sep-14,,28-Sep-14,3397 W VIRGINIA AVE,3131950,1683082,4,412,1315,AGGRAVATED ASSAULT,Agg ASLT-Other,"NON-INDUSTRY",westwood
2014195259,17-Apr-14,18-Apr-14,18-Apr-14,4945 N PEARL ST,3146045,1711810,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",globeville
2014359258,11-Jul-14,12-Jul-14,12-Jul-14,2744 W 4TH AVE,3134638,1688149,4,411,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",valverde
2014294631,09-Jun-14,09-Jun-14,09-Jun-14,5098 N PARIS ST,3183080,1713539,5,511,2205,BURGLARY - BUSINESS NO FORCE,Burglary,"INDUSTRY",montbello
2014566258,23-Oct-14,23-Oct-14,24-Oct-14,1955 S BANNOCK ST,3143512,1673321,3,313,2308,THEFT - FROM BLDG,Larceny,"INDUSTRY",overland
2014372820,18-Jul-14,18-Jul-14,18-Jul-14,4801 S WADSWORTH WAY,3116133,1654497,4,423,2399,THEFT - OTHER,Larceny,"NON-INDUSTRY",marston
2014454832,29-Aug-14,29-Aug-14,29-Aug-14,4668 N GLENCOE ST,3161415,1709765,2,221,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",northeast-park-hill
2014526124,04-Oct-14,04-Oct-14,04-Oct-14,1395 S ACOMA ST,3143834,1677166,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland
2014276904,31-May-14,,31-May-14,2020 S BROADWAY ST,3144349,1672869,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",platt-park
2014197488,17-Apr-14,19-Apr-14,19-Apr-14,3850 E 48TH AVE,3156837,1710804,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
2014206969,24-Apr-14,24-Apr-14,24-Apr-14,6470 E HAMPDEN AVE,3164755,1662939,3,323,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",hampden-south
2014631693,28-Nov-14,28-Nov-14,28-Nov-14,2001 S BROADWAY ST,3144120,1673026,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland
2014282243,02-Jun-14,,02-Jun-14,1239 W NEVADA PL,3139939,1684058,4,412,1316,THREATS TO INJURE,All Other Crimes,"INDUSTRY",athmar-park
2014331383,18-Jun-14,27-Jun-14,28-Jun-14,330 N FEDERAL BLVD,3133714,1688115,4,411,2399,THEFT - OTHER,Larceny,"INDUSTRY",valverde
2014296404,08-Jun-14,08-Jun-14,10-Jun-14,1328 N CORONA ST,3147977,1693936,6,623,2204,BURGLARY - RESIDENCE NO FORCE,Burglary,"NON-INDUSTRY",capitol-hill
2014372844,18-Jul-14,18-Jul-14,18-Jul-14,1499 N BROADWAY ST,3144130,1694794,6,611,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",civic-center
2014232991,07-May-14,07-May-14,07-May-14,750 N UTICA ST,3128035,1690797,1,122,2204,BURGLARY - RESIDENCE NO FORCE,Burglary,"NON-INDUSTRY",villa-park
201316884,05-Jan-13,05-Jan-13,11-Jan-13,852 N BROADWAY ST,3144226,1691218,6,623,2308,THEFT - FROM BLDG,Larceny,"INDUSTRY",capitol-hill
2013168996,16-Apr-13,16-Apr-13,16-Apr-13,155 S PECOS ST,3138861,1685187,4,411,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",valverde
2013255937,07-Jun-13,07-Jun-13,07-Jun-13,1110 W VIRGINIA AVE,3140783,1682944,4,412,2203,BURG/AUTO THEFT-BUSN W/ FORCE,Burglary,"INDUSTRY",athmar-park
2014660829,13-Dec-14,13-Dec-14,13-Dec-14,1200 BLOCK N KNOX CT,3131601,1692888,1,122,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",villa-park
20146010214,28-Oct-14,28-Oct-14,28-Oct-14,536 N INCA ST,3141416,1689339,3,311,2399,THEFT - OTHER,Larceny,"NON-INDUSTRY",baker
2014434814,18-Aug-14,18-Aug-14,18-Aug-14,919 N LOWELL BLVD,3130663,1691586,1,122,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",villa-park
2015239429,02-May-15,,02-May-15,1115 S BANNOCK ST,3143433,1678882,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland
2015271235,17-May-15,,17-May-15,2800 BLOCK LARIMER ST,3145430,1702285,2,211,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",five-points
2015362349,28-Jun-15,28-Jun-15,29-Jun-15,1133 W 8TH AVE,3139947,1690849,1,123,2404,THEFT - OF MOTOR VEHICLE,Auto Theft,"NON-INDUSTRY",lincoln-park
2015357248,26-Jun-15,,26-Jun-15,1233 W ALAMEDA AVE,3140030,1684375,4,411,2399,THEFT - OTHER,Larceny,"INDUSTRY",valverde
2015515456,06-Sep-15,06-Sep-15,06-Sep-15,762 N KALAMATH ST,3140710,1690636,1,123,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",lincoln-park
201524323,13-Jan-15,13-Jan-15,13-Jan-15,742 N RALEIGH ST,3128967,1690774,1,122,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",villa-park
201474973,12-Feb-14,,12-Feb-14,3054 LARIMER ST,3146378,1703160,2,211,1202,ROBBERY - BUSINESS,Robbery-Business,"INDUSTRY",five-points
20149936,07-Jan-14,07-Jan-14,07-Jan-14,2601 W ALAMEDA AVE,3135546,1684354,4,411,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",valverde
20143811,03-Jan-14,03-Jan-14,03-Jan-14,2748 W ALAMEDA AVE,3134512,1684157,4,412,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",athmar-park
2014409842,04-Aug-14,,06-Aug-14,5100 N TEJON ST,3137451,1712860,1,111,2399,THEFT - OTHER,Larceny,"NON-INDUSTRY",chaffee-park
2015483572,22-Aug-15,23-Aug-15,23-Aug-15,777 N UMATILLA ST,3137179,1690589,1,123,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",lincoln-park
20147115,05-Jan-14,05-Jan-14,05-Jan-14,2568 S BROADWAY ST,3144350,1669345,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",rosedale
20143781,03-Jan-14,03-Jan-14,03-Jan-14,400 S LIPAN ST,3140355,1683657,4,412,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",athmar-park
2015321182,10-Jun-15,10-Jun-15,10-Jun-15,3954 N WILLIAMS ST,3150221,1706661,2,211,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",cole
2015470253,14-Aug-15,17-Aug-15,17-Aug-15,1355 S INCA ST,3141186,1677383,4,422,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",ruby-hill
2015233198,29-Apr-15,29-Apr-15,29-Apr-15,1197 S BANNOCK ST,3143410,1678439,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland
2016183372,24-Mar-16,,24-Mar-16,7739 E COLFAX AVE,3169284,1695129,2,223,2005,ARSON - BUSINESS,All Other Crimes,"INDUSTRY",east-colfax
2015654331,07-Nov-15,08-Nov-15,08-Nov-15,1579 N FRANKLIN ST,3149408,1695403,6,622,2308,THEFT - FROM BLDG,Larceny,"NON-INDUSTRY",city-park-west
2014638118,01-Dec-14,01-Dec-14,01-Dec-14,926 S TENNYSON ST,3128476,1680115,4,412,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",westwood
2014244236,14-May-14,14-May-14,14-May-14,4125 N ELATI ST,3142294,1706924,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",globeville
2013494492,10-Oct-13,13-Oct-13,13-Oct-13,3984 N MALTA ST,3213381,1706532,5,513,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",gateway-green-valley-ranch
201588565,14-Feb-15,14-Feb-15,14-Feb-15,800 PARK AVE,,,9,999,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",five-points
2014423100,13-Aug-14,13-Aug-14,13-Aug-14,211 N WYANDOT ST,3136608,1687712,4,411,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",valverde
20156009215,24-Sep-15,25-Sep-15,25-Sep-15,1075 S FOX ST,3142161,1679211,4,412,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",athmar-park
2014432722,17-Aug-14,17-Aug-14,17-Aug-14,2042 ARAPAHOE ST,3143416,1699248,6,611,1202,ROBBERY - BUSINESS,Robbery-Business,"INDUSTRY",five-points
201390916,25-Feb-13,25-Feb-13,25-Feb-13,985 S LOGAN ST,3145350,1679861,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",washington-park-west
2013465955,27-Sep-13,27-Sep-13,27-Sep-13,8600 BLOCK W STANFORD AVE,3113729,1656312,4,423,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",marston
201414506,09-Jan-14,09-Jan-14,09-Jan-14,7300 BLOCK E COLFAX AVE,3167822,1694911,2,223,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",east-colfax
2013604121,09-Dec-13,,16-Dec-13,419 W 13TH AVE,3142462,1693725,6,611,2303,THEFT - SHOPLIFT,Larceny,"INDUSTRY",civic-center
2013436716,12-Sep-13,12-Sep-13,12-Sep-13,1126 S SHERIDAN BLVD,3125821,1678730,4,421,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",mar-lee
2014669859,18-Dec-14,,18-Dec-14,1555 CHAMPA ST,3142186,1697138,6,611,2303,THEFT - SHOPLIFT,Larceny,"INDUSTRY",cbd
2015255912,10-May-15,10-May-15,10-May-15,3995 E 50TH AVE,3156921,1712528,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
2014364500,14-Jul-14,14-Jul-14,14-Jul-14,610 S DECATUR ST,3134386,1682158,4,412,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",athmar-park
201679396,06-Feb-16,07-Feb-16,07-Feb-16,3060 N CLAYTON ST,3153353,1702371,2,213,2204,BURGLARY - RESIDENCE NO FORCE,Burglary,"NON-INDUSTRY",skyland
201479798,15-Feb-14,15-Feb-14,15-Feb-14,2609 WALNUT ST,3144463,1701934,2,211,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",five-points
2016148661,08-Mar-16,08-Mar-16,08-Mar-16,816 S UMATILLA WAY,3137365,1680931,4,412,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",athmar-park
201550789,26-Jan-15,,27-Jan-15,835 E 50TH AVE,3147226,1712486,1,112,2206,BURGLARY - POSS. OF TOOLS,All Other Crimes,"INDUSTRY",globeville
201598053,19-Feb-15,,19-Feb-15,5141 N FRANKLIN ST,3148845,1712616,1,112,2399,THEFT - OTHER,Larceny,"INDUSTRY",elyria-swansea
201354149,02-Feb-13,02-Feb-13,02-Feb-13,3032 W 25TH AVE,3133271,1699634,1,121,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",sloan-lake
2013423947,05-Sep-13,05-Sep-13,05-Sep-13,2042 S BANNOCK ST,3143656,1672758,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland
2013418680,02-Sep-13,02-Sep-13,02-Sep-13,4773 N FOX ST,3142062,1710572,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",globeville
2013616157,23-Dec-13,23-Dec-13,23-Dec-13,4935 N YORK ST,3151866,1711453,2,212,5309,HARASSMENT,All Other Crimes,"INDUSTRY",elyria-swansea
201666719,01-Feb-16,01-Feb-16,01-Feb-16,5050 N YORK ST,3152054,1712498,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
2014559250,21-Oct-14,21-Oct-14,21-Oct-14,8400 BLOCK E COLFAX AVE,3171475,1694928,2,223,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",east-colfax
2015288425,26-May-15,26-May-15,26-May-15,1172 W VIRGINIA AVE,3140410,1682901,4,412,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",athmar-park
2014565168,24-Oct-14,,24-Oct-14,1255 S HURON ST,3141538,1678026,4,422,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",ruby-hill
2015519245,08-Sep-15,08-Sep-15,08-Sep-15,2020 S BROADWAY ST,3144349,1672869,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",platt-park
201427938,17-Jan-14,17-Jan-14,17-Jan-14,2707 W 38TH AVE,3134692,1705492,1,111,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",sunnyside
2015126545,07-Mar-15,07-Mar-15,07-Mar-15,777 N UMATILLA ST,3137179,1690589,1,123,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",lincoln-park
